nom	id	theme	v25	v2026
<Variable Connexion>.ModifiePropriétéBaseDeDonnées	1000022717	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.ModifiePropriétéFichier	1000022718	gestion de HFSQL Client/Serveur (syntaxe préfixée)	0	1
<Variable Connexion>.ModifiePropriétéServeur	1000022720	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.ModifieSauvegardePlanifiée	1000022721	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.ModifieTâche	1000022722	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.ModifieUtilisateur	1000022723	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.NotifAjouteDestinataireCC	1000022724	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.NotifAjouteDestinataireEmail	1000022725	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.NotifConfigure	1000022726	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.NotifListeDestinataireCC	1000022727	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.NotifListeDestinataireEmail	1000022729	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.NotifSupprimeDestinataireCC	1000022731	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.NotifSupprimeDestinataireEmail	1000022733	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.OpérationEncours	1000022745	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.OuvreConnexion	1000023962	gestion HFSQL (syntaxe préfixée)	1	1
<Variable Connexion>.PolitiqueSécuritéDébloqueCompte	1410091327	gestion de HFSQL Client/Serveur (syntaxe préfixée)	0	1
<Variable Connexion>.PolitiqueSécuritéModifie	1410091328	gestion de HFSQL Client/Serveur (syntaxe préfixée)	0	1
<Variable Connexion>.PolitiqueSécuritéRécupère	1410086666	gestion de HFSQL Client/Serveur (syntaxe préfixée)	0	1
<Variable Connexion>.PolitiqueSécuritéVérifie	1410091329	gestion de HFSQL Client/Serveur (syntaxe préfixée)	0	1
<Variable Connexion>.Priorité	1000022746	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.PrioritéClient	1000022747	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.QualitéConnexion	1000022748	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.RafraîchitVue	1000023963	gestion HFSQL (syntaxe préfixée)	1	1
<Variable Connexion>.RécupèreLog	1000022749	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.RécupèreSauvegarde	1000022750	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.RégénèreFichier	1000023964	gestion HFSQL (syntaxe préfixée)	1	1
<Variable Connexion>.RestaureSauvegarde	1000022751	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.RSAjouteConfig	1000023471		1	1
<Variable Connexion>.RSAttendTraitementDonnées	1000023528		1	1
<Variable Connexion>.RSDéclenche	1000023529		1	1
<Variable Connexion>.RSIgnoreErreur	1410090601		0	1
<Variable Connexion>.RSInfo	1000023536		1	1
<Variable Connexion>.RSInit	1000023550		1	1
<Variable Connexion>.RSListeConfig	1000023554		1	1
<Variable Connexion>.RSModifieConfig	1000023574		1	1
<Variable Connexion>.RSSupprimeConfig	1000023579		1	1
<Variable Connexion>.RSTransformeSpareEnServeur	1410091036		0	1
<Variable Connexion>.Sauvegarde	1000022752	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SauveParamètre	1000022753	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SimuleRéseau	1000022754	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeBaseDeDonnées	1000022755	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeCollection	1000022756	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeFichier	1000022757	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeGroupe	1000022758	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeHistoriquePlanification	1410090891	gestion de HFSQL Client/Serveur (syntaxe préfixée)	0	1
<Variable Connexion>.SupprimeLiaison	1000022759	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeOptimisationPlanifiée	1000022760	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeParamètre	1000022761	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimePlanification	1000022762	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeRépertoire	1000022763	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeRequête	1000022764	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeSauvegarde	1000022765	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeSauvegardePlanifiée	1000022766	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeTâche	1000022767	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeUtilisateur	1000022769	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.SupprimeVue	1410088611	gestion de HFSQL Client/Serveur (syntaxe préfixée)	0	1
<Variable Connexion>.Transaction	1000023965	gestion HFSQL (syntaxe préfixée)	1	1
<Variable Connexion>.TransactionAnnule	1000023966	gestion HFSQL (syntaxe préfixée)	1	1
<Variable Connexion>.TransactionDébut	1000023967	gestion HFSQL (syntaxe préfixée)	1	1
<Variable Connexion>.TransactionFin	1000023968	gestion HFSQL (syntaxe préfixée)	1	1
<Variable Connexion>.TransactionIsolation	1000022770	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.TransactionListe	1000022771	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable Connexion>.TransactionPointDeSauvegarde	1410087876	gestion de HFSQL Client/Serveur (syntaxe préfixée)	0	1
<Variable Connexion>.TransactionRetourneAuPointDeSauvegarde	1410087877	gestion de HFSQL Client/Serveur (syntaxe préfixée)	0	1
<Variable Connexion>.VérifieMiseAJourServeur	1000022772	gestion de HFSQL Client/Serveur (syntaxe préfixée)	1	1
<Variable diagBibliothèque>.ChargeBibliothèque	1410088685	gestion des diagrammes (syntaxe préfixée)	0	1
<Variable diagForme>.VersImage	1410088686	gestion des diagrammes (syntaxe préfixée)	0	1
<Variable Diagramme>.Charge	1410088669	gestion des diagrammes (syntaxe préfixée)	0	1
<Variable Diagramme>.DébutModification	1410088877	gestion des diagrammes (syntaxe préfixée)	0	1
<Variable Diagramme>.FinModification	1410088878	gestion des diagrammes (syntaxe préfixée)	0	1
<Variable Diagramme>.Recherche	1410089986	gestion des diagrammes (syntaxe préfixée)	0	1
<Variable Diagramme>.Sauve	1410089987	gestion des diagrammes (syntaxe préfixée)	0	1
<Variable Diagramme>.VersImage	1410088690	gestion des diagrammes (syntaxe préfixée)	0	1
<Variable Diagramme>.VersSVG	1410088880	gestion des diagrammes (syntaxe préfixée)	0	1
<Variable docElément>.ChangeAltitude	1000024413	gestion du champ Traitement de texte (syntaxe objet)	1	0
<Variable docFragment>.Ajoute	1000024505	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable docFragment>.EffaceMiseEnForme	1410090631	gestion du champ Traitement de texte (syntaxe préfixée)	0	1
<Variable docFragment>.Insère	1000024512	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable docFragment>.InsèreTableau	1000024514	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.Ajoute	1000024506	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.DébutModification	1000024507	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.Ferme	1000024508	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.FinModification	1000024510	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.Imprime	1000024511	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.Insère	1000024513	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.InsèreTableau	1000024515	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.Recherche	1000024519	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.Redo	1000024534	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.RedoOccurrence	1000024535	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.Remplace	1000024536	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.Sauve	1000024537	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.Undo	1000024538	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.UndoOccurrence	1000024539	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.UndoRedoSupprimeTout	1000024540	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.VersHTML	1000024541	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.VersImage	1000024542	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Document>.VersTexte	1000024543	gestion du champ Traitement de texte (syntaxe préfixée)	1	1
<Variable Drive>.CopieFichier	1410090349	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.CopieRépertoire	1410090351	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.CréeFichier	1410090352	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.CréeRépertoire	1410090353	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.DéplaceFichier	1410090354	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.DéplaceRépertoire	1410090356	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.EnvoieFichier	1410090357	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.EnvoieRépertoire	1410090358	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.ListeFichier	1410090359	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.ListeRépertoire	1410090361	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.RécupèreFichier	1410090362	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.RécupèreRépertoire	1410090364	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.Renomme	1410090365	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.SupprimeFichier	1410090368	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Drive>.SupprimeRépertoire	1410090369	gestion des drives : OneDrive, Google Drive, Dropbox (syntaxe préfixée)	0	1
<Variable Email>.ChargeFichierAttaché	1000022277	gestion des emails (syntaxe préfixée)	1	1
<Variable Email>.ConstruitSource	1000022278	gestion des emails (syntaxe préfixée)	1	1
<Variable Email>.ExporteHTML	1000026178	gestion des emails (syntaxe préfixée)	0	1
<Variable Email>.ImporteHTML	1000022287	gestion des emails (syntaxe préfixée)	1	1
<Variable Email>.ImporteSource	1000022288	gestion des emails (syntaxe préfixée)	1	1
<Variable emailAttache>.SauveFichierAttaché	1000022289	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.AbonneAuDossier	1410091167	gestion des emails (syntaxe préfixée)	0	1
<Variable emailSessionIMAP>.AjouteDossier	1000022273	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.ChangeDossier	1000022275	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.ChangeEtat	1000022313	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.DésabonneDuDossier	1410091267	gestion des emails (syntaxe préfixée)	0	1
<Variable emailSessionIMAP>.Détruit	1000022279	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.DossierCourant	1000022280	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.ExécuteCommande	1410091166	gestion des emails (syntaxe préfixée)	0	1
<Variable emailSessionIMAP>.FermeSession	1000022282	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.ListeDossier	1000022290	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.NbMessage	1000022297	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.OuvreSession	1000022304	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionIMAP>.SupprimeDossier	1000022299	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionNotes>.EnvoieMessage	1000022316	gestion des emails (syntaxe préfixée)	0	1
<Variable emailSessionNotes>.FermeSession	1000022285	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionNotes>.NbMessage	1000022295	gestion des emails (syntaxe préfixée)	1	1
<Variable EmailSessionNotes>.OuvreSession	1000022303	gestion des emails (syntaxe préfixée)	1	1
<Variable EmailSessionNotes>.RécupèreTout	1000022309	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionOutlook>.AjouteDossier	1000022274	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionOutlook>.ChangeDossier	1000022276	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionOutlook>.ChangeEtat	1000022312	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionOutlook>.DossierCourant	1000022281	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionOutlook>.EnvoieMessage	1000022315	gestion des emails (syntaxe préfixée)	0	1
<Variable emailSessionOutlook>.FermeSession	1000022284	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionOutlook>.ListeDossier	1000022291	gestion des emails (syntaxe préfixée)	1	1
<Variable EmailSessionOutlook>.MiseAJour	1000022293	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionOutlook>.NbMessage	1000022296	gestion des emails (syntaxe préfixée)	1	1
<Variable EmailSessionOutlook>.OuvreSession	1000022302	gestion des emails (syntaxe préfixée)	1	1
<Variable EmailSessionOutlook>.RécupèreTout	1000022307	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionOutlook>.SupprimeDossier	1000022300	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionPOP3>.FermeSession	1000022283	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionPOP3>.NbMessage	1000022298	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionPOP3>.OuvreSession	1000022305	gestion des emails (syntaxe préfixée)	1	1
<Variable EmailSessionPOP3>.RécupèreTout	1000022310	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionSMTP>.EnvoieMessage	1000022314	gestion des emails (syntaxe préfixée)	0	1
<Variable emailSessionSMTP>.FermeSession	1000022286	gestion des emails (syntaxe préfixée)	1	1
<Variable emailSessionSMTP>.OuvreSession	1000022306	gestion des emails (syntaxe préfixée)	1	1
<Variable fbSession>.Etat	1000021942	Facebook (syntaxe préfixée)	1	1
<Variable fbSession>.Ferme	1000021943	Facebook (syntaxe préfixée)	1	1
<Variable fbSession>.Ouvre	1000021944	Facebook (syntaxe préfixée)	1	1
<Variable fbSession>.RécupèreInformationUtilisateur	1000021945	Facebook (syntaxe préfixée)	1	1
<Variable fbSession>.Requête	1000021946	Facebook (syntaxe préfixée)	1	1
<Variable FichierDisque>.Bloque	1410089037	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.ChangeTaille	1410089038	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.Cherche	1410089039	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.Crée	1410090211	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.Débloque	1410089040	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.Ecrit	1410089041	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.EcritLigne	1410089042	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.Ferme	1410089043	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.Lit	1410089044	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.LitLigne	1410089045	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.LitLigneExpressionRégulière	1410089046	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.NomFichier	1410089047	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.Ouvre	1410090197	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.OuvreFichierTemp	1410090203	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.Positionne	1410089048	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable FichierDisque>.Taille	1410089049	gestion des répertoires et des fichiers externes (syntaxe préfixée)	0	1
<Variable File>.Défile	1000019585	gestion des files, des piles et des listes (syntaxe préfixée)	1	1
<Variable File>.Enfile	1000019586	gestion des files, des piles et des listes (syntaxe préfixée)	1	1
<Variable File>.Info	1000019587	gestion des files, des piles et des listes (syntaxe préfixée)	1	1
<Variable ftpConnexion>.Attribut	1410091117	FTP Standard (syntaxe préfixée)	0	1
<Variable ftpConnexion>.Commande	1410091118	FTP Standard (syntaxe préfixée)	0	1
